tipo,iter,tiempo_ms,gflops,gbps_estimado
iteracion,121,77763.316600,3.534802,14.139423
iteracion,122,77087.518300,3.565790,14.263378
iteracion,123,77810.883700,3.532641,14.130779
iteracion,124,76988.491200,3.570377,14.281724
iteracion,125,77842.150100,3.531222,14.125103
iteracion,126,78330.412300,3.509211,14.037056
iteracion,127,78375.587400,3.507188,14.028965
iteracion,128,77574.861600,3.543389,14.173772
iteracion,129,80735.228200,3.404684,13.618942
iteracion,130,78005.731900,3.523817,14.095482
iteracion,131,78979.867400,3.480354,13.921629
iteracion,132,77763.578300,3.534790,14.139375
iteracion,133,78671.096500,3.494014,13.976269
iteracion,134,77885.666100,3.529249,14.117211
iteracion,135,79143.616900,3.473153,13.892825
iteracion,136,77718.580700,3.536836,14.147562
iteracion,137,78714.479000,3.492088,13.968566
iteracion,138,78377.217200,3.507115,14.028674
iteracion,139,78614.704000,3.496520,13.986295
iteracion,140,77584.248700,3.542960,14.172057
iteracion,141,81085.290400,3.389985,13.560146
iteracion,142,77945.208900,3.526553,14.106427
iteracion,143,78442.190100,3.504210,14.017054
iteracion,144,77571.515900,3.543542,14.174383
iteracion,145,78202.809100,3.514936,14.059960
iteracion,146,77644.484000,3.540212,14.161063
iteracion,147,78353.759300,3.508165,14.032874
iteracion,148,77441.683600,3.549483,14.198147
iteracion,149,78374.851400,3.507221,14.029097
iteracion,150,77588.703600,3.542757,14.171243
iteracion,151,78617.130200,3.496412,13.985863
iteracion,152,79860.134600,3.441992,13.768176
iteracion,153,79244.403200,3.468736,13.875155
iteracion,154,77940.145800,3.526782,14.107343
iteracion,155,78573.209500,3.498367,13.993681
iteracion,156,77515.478500,3.546103,14.184630
iteracion,157,78327.480700,3.509342,14.037582
iteracion,158,77560.399600,3.544050,14.176415
iteracion,159,78404.953500,3.505874,14.023711
iteracion,160,77508.375400,3.546428,14.185930
iteracion,161,79412.086600,3.461411,13.845857
iteracion,162,77700.475300,3.537661,14.150858
iteracion,163,78403.688400,3.505931,14.023937
iteracion,164,77775.694300,3.534239,14.137172
iteracion,165,78792.621900,3.488625,13.954713
iteracion,166,79940.530600,3.438530,13.754330
iteracion,167,78634.645700,3.495634,13.982748
iteracion,168,77792.286200,3.533485,14.134157
iteracion,169,78759.773300,3.490080,13.960533
iteracion,170,77822.924800,3.532094,14.128593
iteracion,171,78181.128300,3.515911,14.063860
iteracion,172,77601.296100,3.542182,14.168944
iteracion,173,78444.950800,3.504087,14.016561
iteracion,174,77709.851000,3.537234,14.149151
iteracion,175,78428.459400,3.504823,14.019508
iteracion,176,78432.896700,3.504625,14.018715
iteracion,177,82540.480000,3.330219,13.321081
iteracion,178,78249.459900,3.512841,14.051578
iteracion,179,78627.456300,3.495953,13.984026
iteracion,180,78721.239200,3.491788,13.967367
iteracion,181,80411.514600,3.418390,13.673768
iteracion,182,77713.224800,3.537080,14.148537
iteracion,183,78364.210300,3.507697,14.031002
iteracion,184,77764.832600,3.534733,14.139147
iteracion,185,78906.749800,3.483579,13.934529
iteracion,186,77622.749900,3.541203,14.165028
iteracion,187,78443.391900,3.504156,14.016839
iteracion,188,77628.946700,3.540920,14.163897
iteracion,189,84491.302500,3.253328,13.013510
iteracion,190,77881.441700,3.529440,14.117977
iteracion,191,78502.698700,3.501509,14.006250
iteracion,192,77696.165200,3.537857,14.151643
iteracion,193,78679.450600,3.493643,13.974785
iteracion,194,77518.575600,3.545962,14.184064
iteracion,195,78339.216200,3.508816,14.035479
iteracion,196,77706.530200,3.537385,14.149756
iteracion,197,78267.805300,3.512018,14.048285
iteracion,198,78342.675400,3.508661,14.034859
iteracion,199,78540.738200,3.499813,13.999466
iteracion,200,77694.811200,3.537918,14.151890
iteracion,201,80920.161100,3.396903,13.587818
iteracion,202,77825.421000,3.531981,14.128140
iteracion,203,78470.536500,3.502944,14.011990
iteracion,204,77671.949700,3.538960,14.156055
iteracion,205,78772.636900,3.489510,13.958253
iteracion,206,77567.952600,3.543705,14.175035
iteracion,207,78421.281800,3.505144,14.020791
iteracion,208,77552.300400,3.544420,14.177895
iteracion,209,78237.097100,3.513396,14.053799
iteracion,210,77106.187000,3.564927,14.259924
iteracion,211,77869.005700,3.530004,14.120232
iteracion,212,77019.059400,3.568960,14.276056
iteracion,213,78688.449800,3.493243,13.973187
iteracion,214,77788.593400,3.533653,14.134828
iteracion,215,78512.080000,3.501091,14.004576
iteracion,216,83005.888200,3.311547,13.246390
iteracion,217,78865.735200,3.485391,13.941776
iteracion,218,77989.117500,3.524567,14.098485
iteracion,219,78682.821200,3.493493,13.974186
iteracion,220,77695.383300,3.537892,14.151786
iteracion,221,78416.471200,3.505359,14.021651
iteracion,222,77878.083100,3.529593,14.118586
iteracion,223,79160.216200,3.472425,13.889912
iteracion,224,77608.686100,3.541845,14.167595
iteracion,225,78651.314800,3.494893,13.979784
iteracion,226,80326.802200,3.421995,13.688188
iteracion,227,78403.423200,3.505943,14.023985
iteracion,228,78830.273900,3.486959,13.948048
iteracion,229,83261.184100,3.301393,13.205774
iteracion,230,77944.999200,3.526562,14.106465
iteracion,231,78440.272400,3.504296,14.017397
iteracion,232,79976.313600,3.436991,13.748176
iteracion,233,79014.163200,3.478843,13.915586
iteracion,234,77810.578900,3.532655,14.130834
iteracion,235,78589.617900,3.497636,13.990759
iteracion,236,77460.676300,3.548612,14.194666
iteracion,237,78301.768200,3.510494,14.042191
iteracion,238,77616.740600,3.541477,14.166124
iteracion,239,78281.782800,3.511390,14.045776
iteracion,240,77530.344400,3.545424,14.181910
iteracion,241,78734.887300,3.491183,13.964945
iteracion,242,77610.563500,3.541759,14.167252
iteracion,243,78199.699300,3.515076,14.060520
iteracion,244,79902.743000,3.440156,13.760834
iteracion,245,79070.259900,3.476375,13.905714
iteracion,246,77833.011200,3.531637,14.126762
iteracion,247,78375.034200,3.507213,14.029064
iteracion,248,77533.124300,3.545296,14.181402
iteracion,249,78390.607300,3.506516,14.026277
iteracion,250,77471.912700,3.548098,14.192607
iteracion,251,79007.819000,3.479123,13.916704
iteracion,252,77674.565400,3.538841,14.155578
iteracion,253,78039.115400,3.522309,14.089452
iteracion,254,77096.465000,3.565376,14.261723
iteracion,255,78768.100100,3.489711,13.959057
iteracion,256,77792.931000,3.533456,14.134040
iteracion,257,78840.609600,3.486502,13.946219
iteracion,258,79692.090500,3.449250,13.797209
iteracion,259,78341.095900,3.508732,14.035142
iteracion,260,77928.620300,3.527304,14.109430
iteracion,261,79157.707200,3.472535,13.890352
iteracion,262,78305.586100,3.510323,14.041507
iteracion,263,78297.448200,3.510688,14.042966
iteracion,264,77651.542100,3.539890,14.159776
iteracion,265,78471.986100,3.502879,14.011732
iteracion,266,77493.362300,3.547116,14.188679
iteracion,267,77959.420500,3.525910,14.103856
iteracion,268,77419.486400,3.550500,14.202218
iteracion,269,79678.547800,3.449836,13.799554
iteracion,270,77630.611400,3.540844,14.163593
iteracion,271,78506.895500,3.501322,14.005501
iteracion,272,80669.748200,3.407447,13.629997
iteracion,273,78641.740900,3.495318,13.981486
iteracion,274,77489.876400,3.547275,14.189317
iteracion,275,78323.133800,3.509537,14.038361
iteracion,276,77611.205100,3.541730,14.167135
iteracion,277,78628.046400,3.495927,13.983921
iteracion,278,77402.054100,3.551300,14.205416
iteracion,279,78355.291400,3.508096,14.032599
iteracion,280,77725.801400,3.536508,14.146247
iteracion,281,78157.010400,3.516996,14.068199
iteracion,282,77043.803400,3.567813,14.271471
iteracion,283,77744.574100,3.535654,14.142831
iteracion,284,77128.359900,3.563902,14.255825
iteracion,285,77735.527600,3.536065,14.144477
iteracion,286,76998.676000,3.569904,14.279835
iteracion,287,77749.695100,3.535421,14.141900
iteracion,288,77163.984600,3.562257,14.249243
iteracion,289,77692.508000,3.538023,14.152309
iteracion,290,76909.459800,3.574045,14.296400
iteracion,291,77833.005300,3.531637,14.126763
iteracion,292,77079.726700,3.566151,14.264820
iteracion,293,78024.073600,3.522988,14.092169
iteracion,294,76976.085000,3.570952,14.284026
iteracion,295,77792.940000,3.533456,14.134038
iteracion,296,77028.821600,3.568507,14.274247
iteracion,297,77863.986100,3.530232,14.121142
iteracion,298,76982.702400,3.570645,14.282798
iteracion,299,77871.879100,3.529874,14.119711
iteracion,300,77037.550500,3.568103,14.272629
iteracion,301,77764.603400,3.534743,14.139189
iteracion,302,77026.523000,3.568614,14.274673
iteracion,303,77840.095800,3.531315,14.125476
iteracion,304,78277.800400,3.511569,14.046491
iteracion,305,78429.852400,3.504761,14.019259
iteracion,306,77693.829000,3.537963,14.152069
iteracion,307,83040.254100,3.310177,13.240908
iteracion,308,90505.528400,3.037139,12.148743
iteracion,309,82686.275200,3.324347,13.297593
iteracion,310,77644.010400,3.540233,14.161149
iteracion,311,78531.615700,3.500220,14.001092
iteracion,312,77535.315600,3.545196,14.181001
iteracion,313,78249.528100,3.512838,14.051566
iteracion,314,78360.626100,3.507857,14.031644
iteracion,315,79541.976000,3.455759,13.823247
iteracion,316,77795.780300,3.533327,14.133522
iteracion,317,78491.403200,3.502013,14.008265
iteracion,318,80108.106400,3.431337,13.725557
iteracion,319,78797.452800,3.488411,13.953857
iteracion,320,82590.690200,3.328195,13.312982
iteracion,321,83779.415500,3.280972,13.124088
iteracion,322,79195.853400,3.470862,13.883661
iteracion,323,78864.100300,3.485463,13.942065
iteracion,324,78302.253300,3.510473,14.042104
iteracion,325,80970.613700,3.394786,13.579351
iteracion,326,78222.768700,3.514040,14.056373
iteracion,327,78733.491300,3.491245,13.965193
iteracion,328,77652.939600,3.539826,14.159521
iteracion,329,78414.001000,3.505470,14.022093
iteracion,330,77565.463800,3.543818,14.175489
iteracion,331,78778.506900,3.489250,13.957213
iteracion,332,77638.646500,3.540478,14.162127
iteracion,333,78446.960500,3.503997,14.016201
iteracion,334,77678.202900,3.538675,14.154916
iteracion,335,78365.061800,3.507659,14.030850
iteracion,336,77546.582800,3.544681,14.178941
iteracion,337,78549.742700,3.499412,13.997861
iteracion,338,77665.918400,3.539235,14.157154
iteracion,339,78351.895500,3.508248,14.033207
iteracion,340,77523.818300,3.545722,14.183104
iteracion,341,78556.336500,3.499118,13.996686
iteracion,342,77726.186700,3.536490,14.146177
iteracion,343,78509.961200,3.501185,14.004954
iteracion,344,77647.626900,3.540068,14.160489
iteracion,345,78634.107400,3.495657,13.982843
iteracion,346,77577.079100,3.543288,14.173367
iteracion,347,78409.917000,3.505652,14.022823
iteracion,348,77758.834400,3.535005,14.140238
iteracion,349,78473.123000,3.502829,14.011529
iteracion,350,77602.126200,3.542144,14.168792
iteracion,351,78507.219300,3.501307,14.005443
iteracion,352,77688.447200,3.538208,14.153049
iteracion,353,78470.254700,3.502957,14.012041
iteracion,354,77722.325000,3.536666,14.146880
iteracion,355,78491.881100,3.501992,14.008180
iteracion,356,77876.216300,3.529677,14.118924
iteracion,357,78562.091500,3.498862,13.995661
iteracion,358,77726.676000,3.536468,14.146088
iteracion,359,79090.925900,3.475467,13.902080
iteracion,360,77924.011000,3.527512,14.110264
iteracion,361,79064.327000,3.476636,13.906757
iteracion,362,77892.981400,3.528918,14.115885
iteracion,363,78534.688200,3.500083,14.000545
iteracion,364,77895.480500,3.528804,14.115433
iteracion,365,78525.117100,3.500509,14.002251
iteracion,366,77600.036000,3.542239,14.169174
iteracion,367,78426.913500,3.504893,14.019784
iteracion,368,78002.734900,3.523952,14.096024
iteracion,369,78608.407900,3.496800,13.987415
iteracion,370,77729.617700,3.536334,14.145553
iteracion,371,78530.539200,3.500268,14.001284
iteracion,372,77961.302800,3.525825,14.103515
iteracion,373,78402.057700,3.506004,14.024229
iteracion,374,77589.883900,3.542703,14.171028
iteracion,375,78461.352900,3.503354,14.013630
iteracion,376,77696.793700,3.537828,14.151529
iteracion,377,78356.564600,3.508039,14.032371
iteracion,378,77638.654900,3.540477,14.162126
iteracion,379,78497.574300,3.501738,14.007164
iteracion,380,77680.065400,3.538590,14.154576
iteracion,381,78459.769500,3.503425,14.013913
iteracion,382,77656.174400,3.539679,14.158931
iteracion,383,78484.956400,3.502301,14.009416
iteracion,384,77631.308400,3.540812,14.163466
iteracion,385,78442.253300,3.504207,14.017043
iteracion,386,77579.447000,3.543180,14.172934
iteracion,387,78417.807700,3.505300,14.021412
iteracion,388,77647.943700,3.540054,14.160432
iteracion,389,78560.288900,3.498942,13.995982
iteracion,390,77898.930300,3.528648,14.114807
iteracion,391,78620.647400,3.496256,13.985237
iteracion,392,77693.969400,3.537957,14.152043
iteracion,393,78428.223400,3.504834,14.019550
iteracion,394,77686.505700,3.538297,14.153403
iteracion,395,78484.611200,3.502316,14.009478
iteracion,396,77552.763100,3.544399,14.177811
iteracion,397,78318.234300,3.509756,14.039239
iteracion,398,77661.596200,3.539432,14.157942
iteracion,399,78452.796300,3.503736,14.015159
iteracion,400,77591.198700,3.542643,14.170788
iteracion,401,78361.489000,3.507819,14.031489
iteracion,402,77828.867400,3.531825,14.127514
iteracion,403,78885.501700,3.484517,13.938282
iteracion,404,77608.497900,3.541853,14.167629
iteracion,405,78573.559800,3.498351,13.993618
iteracion,406,78263.914100,3.512192,14.048983
iteracion,407,78815.568800,3.487609,13.950650
iteracion,408,77683.715500,3.538424,14.153911
iteracion,409,78393.383400,3.506392,14.025781
iteracion,410,77876.670400,3.529657,14.118842
iteracion,411,78508.209600,3.501263,14.005267
iteracion,412,77754.128800,3.535219,14.141093
iteracion,413,78494.232000,3.501887,14.007761
iteracion,414,77750.639100,3.535378,14.141728
iteracion,415,78516.394600,3.500898,14.003807
iteracion,416,77631.650300,3.540797,14.163404
iteracion,417,78513.845300,3.501012,14.004261
iteracion,418,77812.145600,3.532584,14.130550
iteracion,419,78483.060400,3.502385,14.009754
iteracion,420,77621.096100,3.541278,14.165330
iteracion,421,78424.029200,3.505021,14.020300
iteracion,422,77691.004900,3.538092,14.152583
iteracion,423,78390.138700,3.506537,14.026361
iteracion,424,77668.684900,3.539109,14.156650
iteracion,425,78481.994600,3.502433,14.009945
iteracion,426,77787.934100,3.533683,14.134948
iteracion,427,78383.805500,3.506820,14.027495
iteracion,428,77582.913300,3.543021,14.172301
iteracion,429,78614.141300,3.496545,13.986395
iteracion,430,77695.047100,3.537908,14.151847
iteracion,431,78447.740800,3.503962,14.016062
iteracion,432,77669.104000,3.539089,14.156574
iteracion,433,78484.559600,3.502318,14.009487
iteracion,434,77565.334800,3.543824,14.175513
iteracion,435,78558.254200,3.499033,13.996345
iteracion,436,77658.269900,3.539583,14.158549
iteracion,437,78492.117200,3.501981,14.008138
iteracion,438,77569.475600,3.543635,14.174756
iteracion,439,78856.163600,3.485814,13.943468
iteracion,440,77744.108500,3.535675,14.142916
iteracion,441,78511.774500,3.501104,14.004631
iteracion,442,77846.215100,3.531038,14.124366
iteracion,443,78890.009000,3.484318,13.937486
iteracion,444,78059.061500,3.521409,14.085852
iteracion,445,78645.844900,3.495136,13.980756
iteracion,446,80047.017300,3.433956,13.736032
iteracion,447,78688.892100,3.493224,13.973108
iteracion,448,78023.329700,3.523022,14.092303
iteracion,449,78824.425000,3.487217,13.949082
iteracion,450,77794.278900,3.533395,14.133795
iteracion,451,78571.835800,3.498428,13.993925
iteracion,452,78763.166600,3.489930,13.959931
iteracion,453,78541.564500,3.499776,13.999319
iteracion,454,77230.751700,3.559177,14.236925
iteracion,455,82712.752100,3.323283,13.293336
iteracion,456,77903.312800,3.528450,14.114013
iteracion,457,78048.792400,3.521873,14.087706
iteracion,458,77214.305900,3.559935,14.239957
iteracion,459,77892.136900,3.528956,14.116039
iteracion,460,77483.733400,3.547556,14.190442
iteracion,461,78554.930300,3.499181,13.996937
iteracion,462,77736.074800,3.536040,14.144378
iteracion,463,78733.598800,3.491240,13.965174
iteracion,464,81012.936300,3.393013,13.572257
iteracion,465,78694.073700,3.492994,13.972188
iteracion,466,77691.916500,3.538050,14.152417
iteracion,467,78461.673300,3.503340,14.013573
iteracion,468,77727.618200,3.536425,14.145917
iteracion,469,78456.430000,3.503574,14.014510
iteracion,470,77654.414000,3.539759,14.159252
iteracion,471,78611.640900,3.496657,13.986840
iteracion,472,77768.014300,3.534588,14.138569
iteracion,473,78474.952900,3.502747,14.011202
iteracion,474,77736.775300,3.536009,14.144250
iteracion,475,78597.484600,3.497286,13.989359
iteracion,476,77652.754300,3.539835,14.159554
iteracion,477,78406.583900,3.505801,14.023419
iteracion,478,77583.382700,3.543000,14.172215
iteracion,479,78512.924200,3.501053,14.004426
iteracion,480,77617.867200,3.541426,14.165919
iteracion,481,78647.322200,3.495070,13.980494
iteracion,482,77687.109900,3.538269,14.153293
iteracion,483,78664.459000,3.494309,13.977448
iteracion,484,77612.739100,3.541660,14.166855
iteracion,485,78381.064100,3.506943,14.027985
iteracion,486,78185.313700,3.515723,14.063107
iteracion,487,78801.059800,3.488251,13.953218
iteracion,488,77658.539600,3.539571,14.158500
iteracion,489,78591.787700,3.497540,13.990373
iteracion,490,77718.818400,3.536826,14.147518
iteracion,491,78659.299200,3.494538,13.978365
iteracion,492,77673.804400,3.538875,14.155717
iteracion,493,78397.490800,3.506208,14.025046
iteracion,494,77843.518100,3.531160,14.124855
iteracion,495,78712.037000,3.492197,13.968999
iteracion,496,77737.229300,3.535988,14.144168
iteracion,497,78678.827900,3.493671,13.974896
iteracion,498,93600.251500,2.936722,11.747067
iteracion,499,92442.700700,2.973495,11.894161
iteracion,500,90573.479100,3.034861,12.139629
iteracion,501,91695.123800,2.997737,11.991133
iteracion,502,90053.418800,3.052387,12.209735
iteracion,503,87800.468300,3.130711,12.523036
iteracion,504,78003.209000,3.523931,14.095938
iteracion,505,78713.194700,3.492145,13.968794
iteracion,506,77710.265200,3.537215,14.149075
iteracion,507,78335.988500,3.508961,14.036057
iteracion,508,77764.443800,3.534751,14.139218
iteracion,509,78960.510500,3.481207,13.925042
iteracion,510,77880.599400,3.529479,14.118130
iteracion,511,78518.964400,3.500784,14.003348
promedio,,78493.263322,3.503572,14.014502
min,,76909.459800,2.936722,11.747067
max,,93600.251500,3.574045,14.296400
total,,40194426.295000,,
